03/06/21,10:28:36,bicho2,60.20,21.20,-1,
03/06/21,10:43:47,bicho2,58.80,20.90,-1,
03/06/21,10:58:57,bicho2,52.40,20.90,-1,
03/06/21,11:13:27,bicho2,54.90,21.30,-1,
03/06/21,11:28:37,bicho2,57.80,21.40,-1,
03/06/21,11:43:48,bicho2,51.70,21.20,-1,
03/06/21,11:58:58,bicho2,51.00,21.60,-1,
03/06/21,12:14:09,bicho2,50.70,21.70,-1,
03/06/21,12:23:24,bicho2,58.80,21.40,-1,
03/06/21,12:38:35,bicho2,59.10,21.40,-1,
03/06/21,12:53:45,bicho2,52.50,21.00,-1,
03/08/21,06:29:17,bicho2,66.50,16.50,-1,
03/08/21,06:44:27,bicho2,68.00,16.40,-1,
03/08/21,06:59:38,bicho2,61.10,18.10,-1,
03/08/21,07:14:48,bicho2,58.20,18.80,-1,
03/08/21,07:29:59,bicho2,58.20,18.80,-1,
03/08/21,07:45:09,bicho2,58.10,18.80,-1,
03/08/21,08:00:19,bicho2,58.00,18.90,-1,
03/08/21,08:15:30,bicho2,57.60,19.10,-1,
03/08/21,08:30:40,bicho2,57.30,19.20,-1,
03/08/21,08:45:51,bicho2,56.30,19.50,-1,
03/08/21,09:01:01,bicho2,52.70,19.60,-1,
03/08/21,09:16:11,bicho2,51.10,19.70,-1,
03/08/21,09:31:22,bicho2,50.80,19.80,-1,
03/08/21,09:46:32,bicho2,52.90,19.90,-1,
03/08/21,10:01:43,bicho2,49.50,20.20,-1,
03/08/21,10:16:53,bicho2,48.80,20.20,-1,
03/08/21,10:32:04,bicho2,47.90,20.20,-1,
03/08/21,10:47:14,bicho2,48.90,20.30,-1,
03/08/21,11:02:24,bicho2,49.30,20.40,-1,
03/08/21,11:17:35,bicho2,50.40,20.60,-1,
03/08/21,11:32:45,bicho2,49.50,20.50,-1,
03/08/21,11:47:56,bicho2,47.80,20.60,-1,
03/08/21,12:03:06,bicho2,47.10,20.50,-1,
03/08/21,12:18:17,bicho2,48.70,20.70,-1,
03/08/21,12:33:27,bicho2,49.40,20.90,-1,
03/08/21,12:48:37,bicho2,49.20,20.70,-1,
03/08/21,13:03:48,bicho2,48.30,21.00,-1,
03/08/21,13:18:58,bicho2,44.10,21.00,-1,
03/08/21,13:34:09,bicho2,48.50,21.00,-1,
03/08/21,13:49:19,bicho2,43.20,20.70,-1,
03/08/21,15:08:00,bicho2,50.00,18.20,-1,
